1,0,8,年,0,7,月,1,6,日, ,外,資,及,陸,資,買,賣,超,彙,總,表
,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
 ,041028,貿聯國票8C購04  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,041202,台積電統一8C購03,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,041236,卜蜂第一8B購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,041300,亞光兆豐8C購02  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,041480,世紀鋼國票8C購01,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,041696,華晶科永豐8C購01,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,041823,國巨兆豐91購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,041876,T50反1國票8C購02,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,041944,世紀鋼國票8C購03,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,041990,A50正2國票97購01,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,042100,華新科兆豐8C購01,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,042112,台灣50國票8C購09,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,042163,創意國票8C購03  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,042258,世紀鋼國票91購01,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,042328,貿聯國票8C購07  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,042617,利勤國票91購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,042959,順德永豐91購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,043034,技嘉統一91購03  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,043159,泰鼎統一91購03  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,043330,台達電群益91購01,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,043347,T50反1國票91購02,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,043348,T50反1國票91購03,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,043426,京鼎國票91購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,043430,緯穎國票91購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,07762P,聯茂統一8B售01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,07871P,臻鼎群益8B售04  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,3028  ,增你強          ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,01009T,王道圓滿R1      ,230,"44,230","-44,000",0,0,0,230,"44,230","-44,000"
 ,042711,台灣50國票93購01,0,"44,000","-44,000",0,0,0,0,"44,000","-44,000"
 ,041346,卜蜂群益8B購02  ,0,"43,000","-43,000",0,0,0,0,"43,000","-43,000"
 ,2534  ,宏盛            ,"471,000","514,000","-43,000",0,0,0,"471,000","514,000","-43,000"
 ,3010  ,華立            ,"44,000","87,000","-43,000",0,0,0,"44,000","87,000","-43,000"
 ,1452  ,宏益            ,0,"42,000","-42,000",0,0,0,0,"42,000","-42,000"
 ,2013  ,中鋼構          ,"66,000","107,000","-41,000",0,0,0,"66,000","107,000","-41,000"
 ,036383,中石化永昌89購01,0,"40,000","-40,000",0,0,0,0,"40,000","-40,000"
 ,1614  ,三洋電          ,0,"40,000","-40,000",0,0,0,0,"40,000","-40,000"
 ,2388  ,威盛            ,"119,000","159,000","-40,000",0,0,0,"119,000","159,000","-40,000"
 ,2537  ,聯上發          ,"10,000","50,000","-40,000",0,0,0,"10,000","50,000","-40,000"
 ,6670  ,復盛應用        ,"13,000","52,638","-39,638",0,0,0,"13,000","52,638","-39,638"
 ,00648R,元大S&P500反1   ,0,"39,000","-39,000",0,0,0,0,"39,000","-39,000"
 ,1702  ,南僑            ,"7,000","46,000","-39,000",0,0,0,"7,000","46,000","-39,000"
 ,2354  ,鴻準            ,"2,106,000","2,145,000","-39,000",0,0,0,"2,106,000","2,145,000","-39,000"
 ,5388  ,中磊            ,"284,000","323,000","-39,000",0,0,0,"284,000","323,000","-39,000"
 ,039252,佐登國票8A購01  ,0,"37,000","-37,000",0,0,0,0,"37,000","-37,000"
 ,1304  ,台聚            ,"88,000","125,000","-37,000",0,0,0,"88,000","125,000","-37,000"
 ,4999  ,鑫禾            ,0,"37,000","-37,000",0,0,0,0,"37,000","-37,000"
 ,06565P,可成兆豐89售02  ,0,"36,000","-36,000",0,0,0,0,"36,000","-36,000"
 ,1338  ,廣華-KY         ,"5,000","41,000","-36,000",0,0,0,"5,000","41,000","-36,000"
 ,1558  ,伸興            ,"6,000","42,000","-36,000",0,0,0,"6,000","42,000","-36,000"
 ,1817  ,凱撒衛          ,0,"36,000","-36,000",0,0,0,0,"36,000","-36,000"
 ,1906  ,寶隆            ,"5,000","41,000","-36,000",0,0,0,"5,000","41,000","-36,000"
 ,9943  ,好樂迪          ,"5,000","41,000","-36,000",0,0,0,"5,000","41,000","-36,000"
 ,1582  ,信錦            ,"6,000","41,500","-35,500",0,0,0,"6,000","41,500","-35,500"
 ,036548,元上證永豐89購01,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,037585,同欣電元富89購01,"10,000","45,000","-35,000",0,0,0,"10,000","45,000","-35,000"
 ,038368,上証2X元大89購02,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,038733,光磊元大8A購04  ,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,039008,康控元大8B購02  ,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,039822,T50反1凱基91購04,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,039927,超眾元大8A購04  ,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,040760,T50反1凱基95購01,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,040801,智邦元大8B購03  ,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,040813,深中小群益8B購02,"10,000","45,000","-35,000",0,0,0,"10,000","45,000","-35,000"
 ,041073,嘉澤兆豐8B購01  ,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,041090,儒鴻元大8B購12  ,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,041152,智邦元大8C購01  ,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,041705,台達電兆豐8C購01,"10,000","45,000","-35,000",0,0,0,"10,000","45,000","-35,000"
 ,042322,群創群益8C購02  ,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,042590,群創群益8C購03  ,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,042729,台光電兆豐8C購01,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,043134,材料永豐91購01  ,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,043333,元大金群益91購01,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,043452,元上證元大91購04,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,07754P,可成兆豐8B售04  ,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,08828P,元上證元大91售03,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,1707  ,葡萄王          ,"9,000","44,000","-35,000",0,0,0,"9,000","44,000","-35,000"
 ,2476  ,鉅祥            ,0,"35,000","-35,000",0,0,0,0,"35,000","-35,000"
 ,2538  ,基泰            ,"16,000","51,000","-35,000",0,0,0,"16,000","51,000","-35,000"
 ,2705  ,六福            ,"4,000","38,000","-34,000",0,0,0,"4,000","38,000","-34,000"
 ,039820,T50反1凱基8B購02,0,"33,000","-33,000",0,0,0,0,"33,000","-33,000"
 ,040662,貿聯國票8C購02  ,0,"33,000","-33,000",0,0,0,0,"33,000","-33,000"
 ,2608  ,嘉里大榮        ,"2,000","35,000","-33,000",0,0,0,"2,000","35,000","-33,000"
 ,2851  ,中再保          ,"1,000","34,000","-33,000",0,0,0,"1,000","34,000","-33,000"
 ,4763  ,材料-KY         ,"11,000","44,000","-33,000",0,0,0,"11,000","44,000","-33,000"
 ,1444  ,力麗            ,"71,000","103,000","-32,000",0,0,0,"71,000","103,000","-32,000"
 ,5525  ,順天            ,"21,000","53,000","-32,000",0,0,0,"21,000","53,000","-32,000"
 ,5608  ,四維航          ,0,"32,000","-32,000",0,0,0,0,"32,000","-32,000"
 ,6277  ,宏正            ,0,"32,000","-32,000",0,0,0,0,"32,000","-32,000"
 ,043188,智邦元大91購02  ,0,"31,000","-31,000",0,0,0,0,"31,000","-31,000"
 ,8103  ,瀚荃            ,0,"31,000","-31,000",0,0,0,0,"31,000","-31,000"
 ,039523,聯茂國票8A購02  ,"45,000","75,000","-30,000",0,0,0,"45,000","75,000","-30,000"
 ,040515,和大元大8B購01  ,"5,000","35,000","-30,000",0,0,0,"5,000","35,000","-30,000"
 ,07033P,台積電統一8C售01,0,"30,000","-30,000",0,0,0,0,"30,000","-30,000"
 ,08613P,台積電永昌93售03,"30,000","60,000","-30,000",0,0,0,"30,000","60,000","-30,000"
 ,2030  ,彰源            ,0,"30,000","-30,000",0,0,0,0,"30,000","-30,000"
 ,8462  ,柏文            ,"35,000","65,000","-30,000",0,0,0,"35,000","65,000","-30,000"
 ,040590,上証2X元大8B購04,0,"29,000","-29,000",0,0,0,0,"29,000","-29,000"
 ,041935,台積電國票8C購09,"45,000","73,000","-28,000",0,0,0,"45,000","73,000","-28,000"
 ,2431  ,聯昌            ,"21,000","49,000","-28,000",0,0,0,"21,000","49,000","-28,000"
 ,043448,矽力永豐91購01  ,0,"27,000","-27,000",0,0,0,0,"27,000","-27,000"
 ,2536  ,宏普            ,"24,000","51,000","-27,000",0,0,0,"24,000","51,000","-27,000"
 ,041477,台光電國票8B購01,"8,000","34,000","-26,000",0,0,0,"8,000","34,000","-26,000"
 ,1227  ,佳格            ,"142,000","168,000","-26,000",0,0,0,"142,000","168,000","-26,000"
 ,3033  ,威健            ,"13,000","39,000","-26,000",0,0,0,"13,000","39,000","-26,000"
 ,2545  ,皇翔            ,"2,000","27,000","-25,000",0,0,0,"2,000","27,000","-25,000"
 ,3530  ,晶相光          ,"1,000","26,000","-25,000",0,0,0,"1,000","26,000","-25,000"
 ,3533  ,嘉澤            ,"188,000","213,000","-25,000",0,0,0,"188,000","213,000","-25,000"
 ,3705  ,永信            ,"9,000","34,000","-25,000",0,0,0,"9,000","34,000","-25,000"
 ,4976  ,佳凌            ,"17,000","42,000","-25,000",0,0,0,"17,000","42,000","-25,000"
 ,1423  ,利華            ,0,"24,800","-24,800",0,0,0,0,"24,800","-24,800"
 ,2038  ,海光            ,0,"24,000","-24,000",0,0,0,0,"24,000","-24,000"
 ,2362  ,藍天            ,"10,000","34,000","-24,000",0,0,0,"10,000","34,000","-24,000"
 ,041977,元大金中信8C購01,"12,000","35,000","-23,000",0,0,0,"12,000","35,000","-23,000"
 ,042378,台灣50群益8C購02,0,"23,000","-23,000",0,0,0,0,"23,000","-23,000"
 ,8480  ,泰昇-KY         ,"1,000","24,000","-23,000",0,0,0,"1,000","24,000","-23,000"
 ,4532  ,瑞智            ,0,"22,000","-22,000",0,0,0,0,"22,000","-22,000"
 ,00652 ,富邦印度        ,0,"21,000","-21,000",0,0,0,0,"21,000","-21,000"
 ,1219  ,福壽            ,0,"21,000","-21,000",0,0,0,0,"21,000","-21,000"
 ,2049  ,上銀            ,"134,000","155,000","-21,000",0,0,0,"134,000","155,000","-21,000"
 ,2478  ,大毅            ,"89,000","110,000","-21,000",0,0,0,"89,000","110,000","-21,000"
 ,2891B ,中信金乙特      ,0,"21,000","-21,000",0,0,0,0,"21,000","-21,000"
 ,036315,台積電中信88購05,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000"
 ,036767,台積電兆豐89購01,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000"
 ,036913,矽格元大89購02  ,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000"
 ,037450,中石化兆豐89購01,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000"
 ,038523,FB上証凱基8A購01,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000"
 ,038631,羅麗芬國票8A購01,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000"
 ,039617,瀚宇博國票8A購01,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000"
 ,040163,瑞儀元富8B購01  ,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000"
 ,040828,台積電國票8B購05,"90,000","110,000","-20,000",0,0,0,"90,000","110,000","-20,000"
 ,041166,健策中信8C購01  ,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000"
 ,041386,矽創元富8B購01  ,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000"
 ,042339,台積電元富8C購04,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000"
 ,042677,燿華元大8C購01  ,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000"
 ,042929,台積電中信95購02,"20,000","40,000","-20,000",0,0,0,"20,000","40,000","-20,000"
 ,043444,國巨永豐91購01  ,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000"
 ,2465  ,麗臺            ,"1,000","21,000","-20,000",0,0,0,"1,000","21,000","-20,000"
 ,2547  ,日勝生          ,"166,000","186,000","-20,000",0,0,0,"166,000","186,000","-20,000"
 ,6558  ,興能高          ,"91,000","111,000","-20,000",0,0,0,"91,000","111,000","-20,000"
 ,8341  ,日友            ,"6,000","26,000","-20,000",0,0,0,"6,000","26,000","-20,000"
 ,041662,台積電統一8C購04,"132,000","151,000","-19,000",0,0,0,"132,000","151,000","-19,000"
 ,3022  ,威強電          ,0,"19,000","-19,000",0,0,0,0,"19,000","-19,000"
 ,4739  ,康普            ,"46,000","65,000","-19,000",0,0,0,"46,000","65,000","-19,000"
 ,4942  ,嘉彰            ,"55,000","74,000","-19,000",0,0,0,"55,000","74,000","-19,000"
 ,8482  ,商億-KY         ,"170,000","189,000","-19,000",0,0,0,"170,000","189,000","-19,000"
 ,041768,臻鼎國票8C購01  ,"21,000","39,000","-18,000",0,0,0,"21,000","39,000","-18,000"
 ,042005,大立光統一8C購11,0,"18,000","-18,000",0,0,0,0,"18,000","-18,000"
 ,1517  ,利奇            ,0,"18,000","-18,000",0,0,0,0,"18,000","-18,000"
 ,3321  ,同泰            ,0,"18,000","-18,000",0,0,0,0,"18,000","-18,000"
 ,5225  ,東科-KY         ,"3,000","21,000","-18,000",0,0,0,"3,000","21,000","-18,000"
 ,910861,神州-DR         ,0,"18,000","-18,000",0,0,0,0,"18,000","-18,000"
 ,0061  ,元大寶滬深      ,0,"17,000","-17,000",0,0,0,0,"17,000","-17,000"
 ,040619,新日興群益8B購02,"28,000","45,000","-17,000",0,0,0,"28,000","45,000","-17,000"
 ,07419P,鴻海統一8A售11  ,0,"17,000","-17,000",0,0,0,0,"17,000","-17,000"
 ,2022  ,聚亨            ,"14,000","31,000","-17,000",0,0,0,"14,000","31,000","-17,000"
 ,2613  ,中櫃            ,0,"17,000","-17,000",0,0,0,0,"17,000","-17,000"
 ,4552  ,力達-KY         ,"23,000","40,000","-17,000",0,0,0,"23,000","40,000","-17,000"
 ,040377,台積電統一91購01,0,"16,000","-16,000",0,0,0,0,"16,000","-16,000"
 ,041895,台積電元富8C購01,0,"16,000","-16,000",0,0,0,0,"16,000","-16,000"
 ,1309  ,台達化          ,"21,000","37,000","-16,000",0,0,0,"21,000","37,000","-16,000"
 ,1512  ,瑞利            ,0,"16,000","-16,000",0,0,0,0,"16,000","-16,000"
 ,1540  ,喬福            ,"8,000","24,000","-16,000",0,0,0,"8,000","24,000","-16,000"
 ,3501  ,維熹            ,"10,000","26,000","-16,000",0,0,0,"10,000","26,000","-16,000"
 ,6605  ,帝寶            ,"1,000","17,000","-16,000",0,0,0,"1,000","17,000","-16,000"
 ,8210  ,勤誠            ,"38,000","54,000","-16,000",0,0,0,"38,000","54,000","-16,000"
 ,9940  ,信義            ,"44,000","60,000","-16,000",0,0,0,"44,000","60,000","-16,000"
 ,6192  ,巨路            ,"47,000","62,900","-15,900",0,0,0,"47,000","62,900","-15,900"
 ,039428,拓凱國票8A購01  ,"90,000","105,000","-15,000",0,0,0,"90,000","105,000","-15,000"
 ,041250,台積電兆豐8B購05,0,"15,000","-15,000",0,0,0,0,"15,000","-15,000"
 ,042793,台積電台新9C購01,0,"15,000","-15,000",0,0,0,0,"15,000","-15,000"
 ,043031,榮成統一91購01  ,"90,000","105,000","-15,000",0,0,0,"90,000","105,000","-15,000"
 ,043432,和大統一91購01  ,"90,000","105,000","-15,000",0,0,0,"90,000","105,000","-15,000"
 ,07409P,台積電統一8A售04,0,"15,000","-15,000",0,0,0,0,"15,000","-15,000"
 ,07479P,台積電台新8B售01,0,"15,000","-15,000",0,0,0,0,"15,000","-15,000"
 ,07590P,台積電永昌8C售02,"15,000","30,000","-15,000",0,0,0,"15,000","30,000","-15,000"
 ,07876P,台積電統一8B售05,"30,000","45,000","-15,000",0,0,0,"30,000","45,000","-15,000"
 ,08706P,台積電群益8C售10,0,"15,000","-15,000",0,0,0,0,"15,000","-15,000"
 ,08752P,台積電兆豐91售02,"30,000","45,000","-15,000",0,0,0,"30,000","45,000","-15,000"
 ,08768P,台積電統一91售08,0,"15,000","-15,000",0,0,0,0,"15,000","-15,000"
 ,2031  ,新光鋼          ,"94,000","109,000","-15,000",0,0,0,"94,000","109,000","-15,000"
 ,2450  ,神腦            ,0,"15,000","-15,000",0,0,0,0,"15,000","-15,000"
 ,040196,燿華群益8B購01  ,0,"14,000","-14,000",0,0,0,0,"14,000","-14,000"
 ,1231  ,聯華食          ,"15,000","29,000","-14,000",0,0,0,"15,000","29,000","-14,000"
 ,1439  ,中和            ,"15,000","29,000","-14,000",0,0,0,"15,000","29,000","-14,000"
 ,2062  ,橋椿            ,"1,000","15,000","-14,000",0,0,0,"1,000","15,000","-14,000"
 ,3622  ,洋華            ,0,"14,000","-14,000",0,0,0,0,"14,000","-14,000"
 ,4566  ,時碩工業        ,"2,000","16,000","-14,000",0,0,0,"2,000","16,000","-14,000"
 ,5203  ,訊連            ,0,"14,000","-14,000",0,0,0,0,"14,000","-14,000"
 ,6281  ,全國電          ,0,"14,000","-14,000",0,0,0,0,"14,000","-14,000"
 ,6477  ,安集            ,"1,000","15,000","-14,000",0,0,0,"1,000","15,000","-14,000"
 ,006206,元大上證50      ,0,"13,000","-13,000",0,0,0,0,"13,000","-13,000"
 ,00676R,富邦臺灣加權反1 ,0,"13,000","-13,000",0,0,0,0,"13,000","-13,000"
 ,038950,T50反1永昌8C購01,0,"13,000","-13,000",0,0,0,0,"13,000","-13,000"
 ,1315  ,達新            ,"1,000","14,000","-13,000",0,0,0,"1,000","14,000","-13,000"
 ,2109  ,華豐            ,"1,000","14,000","-13,000",0,0,0,"1,000","14,000","-13,000"
 ,2427  ,三商電          ,0,"13,000","-13,000",0,0,0,0,"13,000","-13,000"
 ,3060  ,銘異            ,"2,000","15,000","-13,000",0,0,0,"2,000","15,000","-13,000"
 ,0056  ,元大高股息      ,0,"12,000","-12,000",0,0,0,0,"12,000","-12,000"
 ,042560,康控兆豐92購01  ,0,"12,000","-12,000",0,0,0,0,"12,000","-12,000"
 ,2390  ,云辰            ,"209,000","221,000","-12,000",0,0,0,"209,000","221,000","-12,000"
 ,6115  ,鎰勝            ,0,"12,000","-12,000",0,0,0,0,"12,000","-12,000"
 ,00678 ,群益NBI生技     ,0,"11,000","-11,000",0,0,0,0,"11,000","-11,000"
 ,042715,華新科國票8C購04,"68,000","79,000","-11,000",0,0,0,"68,000","79,000","-11,000"
 ,1723  ,中碳            ,"12,000","23,000","-11,000",0,0,0,"12,000","23,000","-11,000"
 ,2373  ,震旦行          ,0,"11,000","-11,000",0,0,0,0,"11,000","-11,000"
 ,3711  ,日月光投控      ,"4,371,000","4,382,000","-11,000",0,0,0,"4,371,000","4,382,000","-11,000"
 ,01002T,土銀國泰R1      ,"3,258","14,000","-10,742",0,0,0,"3,258","14,000","-10,742"
 ,033572,滬深2X中信89購03,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,033864,中鋼中信89購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,035865,T50反1中信8C購01,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,036223,台積電群益88購08,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,036295,光磊群益89購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,036626,臻鼎永豐89購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,037138,台積電元富89購01,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,037393,緯創元富89購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,037543,台積電中信8B購02,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,037544,台積電中信8B購03,"10,000","20,000","-10,000",0,0,0,"10,000","20,000","-10,000"
 ,037935,康友群益8C購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,038024,台光電元大89購03,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,038328,上証2X群益89購01,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,038536,滬深2X兆豐8A購02,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,038719,鈺齊富邦8B購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,038849,台積電中信8A購03,"20,000","30,000","-10,000",0,0,0,"20,000","30,000","-10,000"
 ,039333,拓凱中信8A購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,039416,台積電兆豐8A購03,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,039592,T50反1統一8C購01,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,039633,卜蜂群益8C購02  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,039880,上証2X群益8B購01,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,040359,上証2X國票8C購01,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,040409,復盛中信8B購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,040424,貿聯國票8C購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,040445,T50反1統一8B購02,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,040683,台達電麥證8B購01,0,"10,000","-10,000","287,000","20,000","267,000","287,000","30,000","257,000"
 ,040924,卜蜂日盛8B購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,041059,順德凱基8B購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,041107,卜蜂中信8B購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,041164,玉山金中信8B購01,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,041172,台積電群益91購03,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,041338,台積電中信8B購08,"10,000","20,000","-10,000",0,0,0,"10,000","20,000","-10,000"
 ,041407,上証2X中信8C購02,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,041411,拓凱中信8B購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,041527,T50反1中信96購01,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,041581,台積電群益8C購05,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,041682,鈺齊中信8C購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,041744,旺宏群益8C購04  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,042406,矽創元富8C購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,042618,台灣50群益92購04,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,042964,卜蜂日盛91購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,043073,冠德群益91購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,043315,元上證永豐91購01,"45,000","55,000","-10,000",0,0,0,"45,000","55,000","-10,000"
 ,043363,貿聯國票91購01  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,043405,和鑫群益91購02  ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,07486P,台積電元富8A售02,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,07558P,台積電元大8A售14,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,08652P,寶滬深中信8C售01,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,2459  ,敦吉            ,0,"10,000","-10,000",0,0,0,0,"10,000","-10,000"
 ,039936,卜蜂中信8A購01  ,0,"9,000","-9,000",0,0,0,0,"9,000","-9,000"
 ,040438,上証2X永昌8C購02,0,"9,000","-9,000",0,0,0,0,"9,000","-9,000"
 ,040603,中信金元大8B購01,"1,000","10,000","-9,000",0,0,0,"1,000","10,000","-9,000"
 ,040910,亞光麥證8B購01  ,0,"9,000","-9,000","10,000","70,000","-60,000","10,000","79,000","-69,000"
 ,041357,台光電兆豐8B購01,"1,000","10,000","-9,000",0,0,0,"1,000","10,000","-9,000"
 ,042646,GIS兆豐8C購01   ,"81,000","90,000","-9,000",0,0,0,"81,000","90,000","-9,000"
 ,1446  ,宏和            ,0,"9,000","-9,000",0,0,0,0,"9,000","-9,000"
 ,1507  ,永大            ,"43,000","52,000","-9,000",0,0,0,"43,000","52,000","-9,000"
 ,1533  ,車王電          ,"21,000","30,000","-9,000",0,0,0,"21,000","30,000","-9,000"
 ,01003T,兆豐新光R1      ,"57,556","66,000","-8,444",0,0,0,"57,556","66,000","-8,444"
 ,1434  ,福懋            ,"297,000","305,259","-8,259",0,0,0,"297,000","305,259","-8,259"
 ,041938,華新科國票8C購02,"2,000","10,000","-8,000",0,0,0,"2,000","10,000","-8,000"
 ,1441  ,大東            ,0,"8,000","-8,000",0,0,0,0,"8,000","-8,000"
 ,1503  ,士電            ,"3,000","11,000","-8,000",0,0,0,"3,000","11,000","-8,000"
 ,2355  ,敬鵬            ,"82,000","90,000","-8,000",0,0,0,"82,000","90,000","-8,000"
 ,2462  ,良得電          ,"2,000","10,000","-8,000",0,0,0,"2,000","10,000","-8,000"
 ,4438  ,廣越            ,"26,000","34,000","-8,000",0,0,0,"26,000","34,000","-8,000"
 ,5007  ,三星            ,0,"8,000","-8,000",0,0,0,0,"8,000","-8,000"
 ,2891C ,中信金丙特      ,0,"7,923","-7,923",0,0,0,0,"7,923","-7,923"
 ,00701 ,國泰股利精選30  ,0,"7,000","-7,000",0,0,0,0,"7,000","-7,000"
 ,00783 ,富邦中証500     ,0,"7,000","-7,000",0,0,0,0,"7,000","-7,000"
 ,2493  ,揚博            ,"26,000","33,000","-7,000",0,0,0,"26,000","33,000","-7,000"
 ,2748  ,雲品            ,0,"7,000","-7,000",0,0,0,0,"7,000","-7,000"
 ,3563  ,牧德            ,"91,000","98,000","-7,000",0,0,0,"91,000","98,000","-7,000"
 ,4144  ,康聯-KY         ,0,"7,000","-7,000",0,0,0,0,"7,000","-7,000"
 ,911608,明輝-DR         ,0,"7,000","-7,000",0,0,0,0,"7,000","-7,000"
 ,1432  ,大魯閣          ,"1,000","7,000","-6,000",0,0,0,"1,000","7,000","-6,000"
